CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,BalanceSalaryRatio,ProductEngagement,AgeTenureInteraction,ZeroBalance,Geography_Germany,Geography_Spain,Gender_Male
563,35,3,106250.72,1,0,0,39546.32,2.6866730792377336,0,105,0,False,False,True
605,35,6,0.0,2,1,1,45206.57,0.0,2,210,1,False,False,True
795,29,4,0.0,2,0,0,155711.64,0.0,0,116,1,False,True,True
498,34,2,0.0,2,1,1,148528.24,0.0,2,68,1,False,False,True
557,46,4,96173.17,2,1,1,116378.31,0.8263768705966722,2,184,0,False,False,False
491,33,5,83134.3,1,1,0,187946.55,0.4423271279673505,0,165,0,False,False,True
665,37,3,111911.63,1,1,1,110359.68,1.0140534654190243,1,111,0,True,False,False
629,40,9,137409.19,1,1,0,175877.7,0.7812724906426985,0,360,0,False,False,False
850,33,3,0.0,2,1,1,11159.19,0.0,2,99,1,False,False,False
593,31,8,112713.34,1,1,1,176868.89,0.6372669763067077,1,248,0,False,True,True
726,29,7,0.0,2,1,1,91844.14,0.0,2,203,1,False,False,True
534,51,3,0.0,2,0,1,20856.31,0.0,2,153,1,False,True,True
625,40,7,141267.67,1,0,1,177397.49,0.7963296079915901,1,280,0,False,False,False
820,36,4,0.0,2,1,0,31422.69,0.0,0,144,1,False,False,True
586,41,3,63873.56,1,1,0,83753.64,0.7626271213153086,0,123,0,False,True,True
530,36,2,0.0,2,1,1,14721.8,0.0,2,72,1,False,True,False
496,29,4,0.0,2,1,0,164806.89,0.0,0,116,1,False,False,False
628,40,5,181768.32,2,1,1,129107.97,1.407867478146561,2,200,0,True,False,True
577,41,6,0.0,1,1,1,167621.18,0.0,1,246,1,False,False,True
690,29,5,0.0,2,1,0,108577.97,0.0,0,145,1,False,False,True
648,45,5,118886.55,1,0,0,51636.7,2.302320785007853,0,225,0,True,False,False
693,57,9,0.0,2,1,1,135502.77,0.0,2,513,1,False,True,False
561,31,1,81480.27,2,1,1,65234.6,1.2490154148961612,2,31,0,False,False,False
679,39,2,146186.28,2,1,1,193974.47,0.7536328175928637,2,78,0,True,False,True
702,44,9,0.0,1,0,0,59207.41,0.0,0,396,1,False,True,True
769,27,7,188614.07,1,1,0,171344.09,1.1007847963428659,0,189,0,True,False,True
450,46,5,177619.71,1,1,0,54227.06,3.2754206954849576,0,230,0,False,True,False
633,46,3,0.0,2,1,0,120250.58,0.0,0,138,1,False,True,False
599,41,1,0.0,2,1,0,96069.82,0.0,0,41,1,False,False,False
633,37,7,141546.35,1,1,1,124830.11,1.1339028388035644,1,259,0,False,False,True
850,35,2,0.0,2,1,1,56991.66,0.0,2,70,1,False,False,True
539,29,4,0.0,2,1,1,100919.19,0.0,2,116,1,False,False,False
513,37,6,0.0,2,1,0,110142.34,0.0,0,222,1,False,False,False
612,35,3,0.0,1,1,1,48108.72,0.0,1,105,1,False,False,False
643,48,8,0.0,2,1,0,174729.3,0.0,0,384,1,False,True,True
679,35,8,119182.73,1,0,0,121210.09,0.983265887634539,0,280,0,False,True,False
674,41,4,126605.14,1,1,1,166694.93,0.7594974874311569,1,164,0,False,True,False
519,39,4,111900.14,1,1,1,97577.17,1.1467743246260922,1,156,0,False,True,True
631,35,9,112392.45,2,1,0,24472.23,4.59246490961757,0,315,0,False,False,True
733,44,6,168165.84,1,0,1,197193.49,0.8527917793240573,1,264,0,False,False,False
673,29,4,99097.36,1,1,1,9796.69,10.114359609254834,1,116,0,True,False,False
575,54,9,68332.96,1,1,1,144390.75,0.47324698260115283,1,486,0,False,False,False
650,32,4,79450.09,1,1,1,118324.75,0.6714522409534696,1,128,0,False,True,False
507,33,7,0.0,2,1,1,85411.01,0.0,2,231,1,False,False,True
617,51,10,167273.71,1,0,0,93439.75,1.7901580413256528,0,510,0,True,False,False
399,46,2,127655.22,1,1,0,139994.68,0.9118511371208027,0,92,0,True,False,True
734,37,2,130404.92,1,0,0,34548.74,3.774411037536028,0,74,0,False,True,False
678,46,1,0.0,2,0,0,82106.19,0.0,0,46,1,False,False,False
678,26,3,0.0,2,1,0,4989.33,0.0,0,78,1,False,False,True
757,57,3,89079.41,1,1,1,53179.21,1.6750481053008253,1,171,0,False,False,True
540,41,3,0.0,2,1,0,121098.65,0.0,0,123,1,False,False,True
573,27,2,128243.03,1,1,1,11631.34,11.02469752431583,1,54,0,False,False,True
627,35,7,0.0,2,0,1,193022.44,0.0,2,245,1,False,False,False
621,40,7,0.0,2,0,1,131283.6,0.0,2,280,1,False,True,False
652,38,1,103895.31,1,0,1,159649.44,0.6507674516900799,1,38,0,False,True,False
678,28,4,0.0,2,1,1,144423.17,0.0,2,112,1,False,False,False
653,41,8,102768.42,1,1,0,55663.85,1.8461995316613626,0,328,0,False,False,True
820,31,2,94222.53,1,1,0,103570.8,0.9097315099283781,0,62,0,False,True,False
752,36,2,119912.46,1,1,0,124354.92,0.9642682069337754,0,72,0,False,False,False
622,59,5,119380.37,1,1,1,60429.43,1.9755009189906476,1,295,0,False,False,True
640,37,5,158024.38,1,1,0,81298.09,1.943741067704448,0,185,0,False,True,True
850,20,7,0.0,2,1,0,31288.77,0.0,0,140,1,False,False,True
632,21,1,0.0,2,1,0,84008.66,0.0,0,21,1,False,False,False
675,33,3,0.0,2,1,0,45348.08,0.0,0,99,1,False,True,True
717,36,2,99472.76,2,1,0,94274.72,1.055125964564365,0,72,0,False,False,False
782,23,10,98052.66,1,1,1,142587.32,0.6876626360419984,1,230,0,False,True,True
584,39,2,112687.69,1,1,1,127749.61,0.882091208801273,1,78,0,False,False,False
839,47,2,136911.07,1,1,1,168184.62,0.814047419749679,1,94,0,True,False,True
664,32,10,107209.73,1,1,1,112340.2,0.954322456943668,1,320,0,False,False,True
617,34,1,61687.33,2,1,0,105965.25,0.582141294987791,0,34,0,False,False,True
744,47,9,0.0,2,1,0,113163.17,0.0,0,423,1,False,False,True
614,37,9,0.0,2,1,1,62023.1,0.0,2,333,1,False,True,False
645,41,2,93925.3,1,1,0,123982.14,0.7575651011903716,0,82,0,True,False,True
429,39,6,48023.83,1,1,0,74870.99,0.6414124961818164,0,234,0,False,False,False
657,28,7,0.0,2,0,1,5177.62,0.0,2,196,1,False,False,False
599,34,2,101506.66,1,0,0,198030.24,0.5125790254103343,0,68,0,False,True,True
758,51,8,81710.46,1,1,1,116520.07,0.7012505120318583,1,408,0,False,False,True
747,21,4,81025.6,2,1,0,167682.57,0.48320536114540025,0,84,0,False,False,False
671,23,9,123943.18,1,1,1,159553.27,0.7768089189966524,1,207,0,True,False,False
850,34,8,199229.14,1,0,0,68106.29,2.9252248914910584,0,272,0,False,True,True
725,43,2,165896.0,2,1,0,130795.52,1.2683517879527682,0,86,0,False,False,True
773,41,7,190238.93,1,1,1,57549.65,3.3055913356321778,1,287,0,False,False,False
827,46,1,183276.32,1,1,1,13460.27,13.61508386652968,1,46,0,False,True,True
650,50,7,129667.77,1,0,0,42028.16,3.08518585667665,0,350,0,False,True,False
668,38,10,86977.96,1,0,1,37094.75,2.3446880033427013,1,380,0,False,False,True
752,38,0,145974.79,2,1,1,137694.23,1.0601296065230437,2,0,0,False,False,True
667,27,3,106116.5,2,1,0,3674.71,28.869660555375695,0,81,0,True,False,False
603,30,6,129548.5,2,1,1,19282.85,6.71797903426961,2,180,0,False,True,True
678,60,10,117738.81,1,1,0,147489.76,0.7982792277970497,0,600,0,False,False,False
535,58,1,0.0,2,1,1,11779.98,0.0,2,58,1,False,True,True
647,28,8,0.0,2,1,1,91055.27,0.0,2,224,1,False,False,True
608,40,7,96202.32,1,0,0,161154.85,0.596952080858374,0,280,0,True,False,False
526,31,5,145537.21,1,1,0,132404.64,1.0991768175434218,0,155,0,True,False,True
685,38,4,0.0,2,1,1,35884.91,0.0,2,152,1,False,True,True
621,43,5,0.0,1,1,1,47578.45,0.0,1,215,1,False,False,False
826,55,4,115285.85,1,1,0,140126.17,0.8227230308012358,0,220,0,False,False,True
704,41,4,109026.8,2,1,1,43117.1,2.5285622511195998,2,164,0,True,False,True
609,32,4,99883.16,1,1,1,120594.85,0.8282470748371523,1,128,0,False,True,True
676,49,1,0.0,1,1,0,79342.31,0.0,0,49,1,False,False,False
685,23,8,0.0,2,1,1,112239.03,0.0,2,184,1,False,False,True
779,34,5,0.0,2,0,1,111676.63,0.0,2,170,1,False,True,False
712,30,1,89571.59,1,1,1,177613.19,0.5043042450606001,1,30,0,False,False,False
738,29,9,139106.19,1,1,0,141872.05,0.9804976350335741,0,261,0,True,False,False
690,35,9,107944.33,2,0,0,48478.47,2.226598805638758,0,315,0,False,False,False
564,62,5,114931.35,3,0,1,18260.98,6.293476939521345,3,310,0,True,False,False
676,29,4,140720.93,1,1,0,36221.18,3.884938178762294,0,116,0,False,False,True
676,23,1,107787.47,1,0,1,116378.82,0.9261697603587975,1,23,0,False,False,True
646,30,5,0.0,2,1,0,13935.32,0.0,0,150,1,False,False,False
681,38,3,0.0,2,1,1,112491.96,0.0,2,114,1,False,False,True
743,37,8,69143.91,2,0,1,105780.18,0.6536503941438355,2,296,0,False,False,True
524,22,9,0.0,2,1,0,74405.34,0.0,0,198,1,False,False,True
446,32,8,0.0,2,0,0,133292.94,0.0,0,256,1,False,False,True
598,38,6,0.0,2,0,0,173783.38,0.0,0,228,1,False,True,False
561,24,8,143656.55,1,0,1,180932.46,0.7939744810053375,1,192,0,False,True,True
850,43,8,92244.83,2,1,0,54949.73,1.6786825215970742,0,344,0,True,False,False
536,44,4,121898.82,1,0,0,131007.18,0.9304672425798146,0,176,0,True,False,False
730,23,8,0.0,2,1,0,183284.53,0.0,0,184,1,False,False,True
644,51,4,95560.04,1,0,0,72628.84,1.3157132109887617,0,204,0,True,False,False
814,29,1,131968.57,2,1,1,147693.92,0.8935213885487734,2,29,0,True,False,True
589,38,4,0.0,1,1,0,95483.48,0.0,0,152,1,False,False,True
783,72,5,121215.9,2,1,1,105206.48,1.1521604737609912,2,360,0,False,False,False
543,41,6,143350.41,1,1,1,192070.16,0.7463401064480477,1,246,0,True,False,True
653,58,1,132602.88,1,1,0,5097.67,26.00734701402523,0,58,0,True,False,True
513,48,2,0.0,1,1,1,114709.13,0.0,1,96,1,False,True,True
740,36,7,0.0,1,1,1,13177.4,0.0,1,252,1,False,False,True
607,47,4,148826.32,1,1,1,79450.61,1.873169341691125,1,188,0,True,False,True
600,53,7,106261.63,1,1,0,93629.66,1.1349020716077405,0,371,0,True,False,True
677,29,3,86616.35,1,0,0,91903.9,0.9424562781745044,0,87,0,False,False,False
586,57,3,0.0,2,0,1,6057.81,0.0,2,171,1,False,True,False
632,41,0,106134.46,1,0,1,105570.39,1.0053335472801865,1,0,0,False,False,True
591,40,2,99886.42,2,1,1,88695.19,1.1261635928217435,2,80,0,False,False,True
590,37,1,0.0,2,0,0,133535.99,0.0,0,37,1,False,True,True
478,43,1,0.0,2,1,1,197916.43,0.0,2,43,1,False,True,True
607,31,1,102523.88,1,1,1,166792.71,0.6146747380341862,1,31,0,False,False,False
644,32,3,136659.74,1,1,1,14187.78,9.631535621808217,1,96,0,False,True,True
505,43,6,127146.68,1,0,0,137565.87,0.9242536375218829,0,258,0,True,False,True
536,41,9,0.0,1,1,0,121299.14,0.0,0,369,1,False,False,False
728,34,4,106328.08,1,1,0,88680.65,1.198986261532121,0,136,0,False,False,True
590,22,7,125265.61,1,1,1,161253.08,0.7768213368616782,1,154,0,False,True,True
620,37,0,107548.94,1,1,0,71175.94,1.511008200127738,0,0,0,False,False,True
687,41,2,154007.21,1,1,0,158408.23,0.9722110889624297,0,82,0,True,False,False
543,23,5,0.0,2,1,0,117832.39,0.0,0,115,1,False,True,True
642,39,4,0.0,1,1,1,76821.24,0.0,1,156,1,False,False,False
676,34,4,89437.03,1,1,1,189540.95,0.4718587626644128,1,136,0,True,False,False
539,37,1,130922.81,2,0,0,2186.83,59.84139992595403,0,37,0,False,True,False
807,33,10,101952.97,2,1,0,178153.65,0.5722722926401304,0,330,0,False,False,True
630,40,0,118633.08,1,0,1,60032.46,1.976115985985149,1,0,0,False,False,False
687,34,5,128270.56,1,1,0,191092.62,0.6712445972816884,0,170,0,False,False,True
588,34,6,121132.26,2,1,0,86460.28,1.4010000777226521,0,204,0,False,True,True
528,36,1,156948.41,1,1,1,149912.28,1.046927997306176,1,36,0,False,False,False
606,30,8,180307.73,2,1,1,1914.41,94.1353182869464,2,240,0,False,True,True
806,31,10,138653.51,1,1,0,190803.37,0.7266789015366892,0,310,0,True,False,True
619,39,5,0.0,2,1,1,158444.61,0.0,2,195,1,False,False,True
745,46,2,122220.19,1,1,1,118024.1,1.0355440495284478,1,92,0,False,False,True
749,42,2,56726.83,2,0,1,185543.35,0.3057319180023536,2,84,0,False,False,True
601,34,5,0.0,2,1,0,27022.57,0.0,0,170,1,False,False,False
632,41,3,126550.7,1,0,0,177644.52,0.7123776608607975,0,123,0,True,False,True
766,27,7,158786.67,2,0,1,47579.25,3.337239085544948,2,189,0,False,False,False
600,26,6,108909.12,1,1,0,82547.01,1.3193427679237817,0,156,0,False,False,False
672,43,4,92599.55,2,1,1,167336.78,0.5533690598739867,2,172,0,False,False,False
616,31,7,76665.71,2,1,1,163809.08,0.4680158266206818,2,217,0,False,True,True
737,36,9,0.0,1,0,1,188670.9,0.0,1,324,1,False,False,True
841,34,4,0.0,2,1,0,141582.66,0.0,0,136,1,False,False,True
654,29,1,0.0,1,1,0,180345.44,0.0,0,29,1,False,False,True
625,49,2,80816.45,1,1,1,20018.79,4.0368280586359795,1,98,0,False,True,False
626,34,7,113014.7,2,1,1,56646.28,1.995059603920965,2,238,0,False,False,True
573,44,4,0.0,1,1,1,94862.93,0.0,1,176,1,False,True,False
453,40,1,111524.49,1,1,1,120373.84,0.9264767454727251,1,40,0,True,False,False
751,29,10,147737.63,1,0,1,94951.27,1.5559146716555592,1,290,0,False,False,True
615,39,5,113193.51,2,1,1,52166.25,2.1698193790165283,2,195,0,True,False,True
705,32,3,0.0,2,0,0,129576.99,0.0,0,96,1,False,False,True
584,31,6,152622.34,1,1,0,99298.8,1.5369853715717452,0,186,0,True,False,False
549,24,9,0.0,2,1,1,14406.41,0.0,2,216,1,False,True,False
790,41,7,109508.68,1,0,0,86776.38,1.2619496002299215,0,287,0,False,True,False
745,59,8,0.0,1,1,1,36124.98,0.0,1,472,1,False,True,False
489,40,3,221532.8,1,1,0,171867.08,1.288970005366907,0,120,0,False,True,True
794,28,5,0.0,2,0,1,86699.98,0.0,2,140,1,False,True,False
714,37,9,148466.93,2,0,1,151280.96,0.9813921633484918,2,333,0,False,False,True
457,42,4,126772.57,1,0,1,126106.4,1.0052746309891412,1,168,0,True,False,True
544,47,5,105245.21,1,0,0,99922.08,1.0532622693375746,0,235,0,True,False,True
589,38,2,0.0,1,1,0,79915.28,0.0,0,76,1,False,False,True
611,58,8,0.0,2,0,1,107665.68,0.0,2,464,1,False,False,True
501,39,9,117301.66,1,0,0,182025.95,0.6444191917735258,0,351,0,False,False,False
632,36,7,0.0,2,1,1,52526.65,0.0,2,252,1,False,False,False
455,43,6,0.0,1,1,1,81250.79,0.0,1,258,1,False,True,False
694,30,9,0.0,2,1,1,26960.31,0.0,2,270,1,False,False,False
701,41,9,164046.1,1,1,0,49405.93,3.3203054713174853,0,369,0,True,False,True
709,62,3,0.0,2,1,1,82195.15,0.0,2,186,1,False,True,True
601,44,1,100486.18,2,1,1,62678.53,1.603173795336372,2,44,0,False,False,True
579,37,5,152212.88,2,0,0,120219.14,1.2661179732447492,0,185,0,False,True,True
634,25,9,0.0,2,1,1,8227.91,0.0,2,225,1,False,True,True
621,36,7,116338.68,1,1,1,155743.48,0.7469842911928563,1,252,0,False,True,False
584,40,4,82441.75,1,0,0,80852.11,1.0196484711596128,0,160,0,False,False,False
637,33,0,132255.99,2,0,1,74588.41,1.7731202056699469,2,0,0,False,False,True
655,38,6,0.0,1,1,1,188639.28,0.0,1,228,1,False,False,False
460,35,8,102742.91,2,1,1,189339.6,0.5426353882896748,2,280,0,True,False,False
574,41,1,0.0,2,0,0,70550.0,0.0,0,41,1,False,False,True
691,36,7,129934.64,1,0,0,75664.56,1.717223000794549,0,252,0,False,True,True
749,38,9,129378.32,1,1,1,13549.34,9.547975917947447,1,342,0,False,True,True
613,34,5,144094.2,1,1,0,44510.26,3.2372527760391416,0,170,0,False,False,True
588,38,1,124271.26,1,1,0,75969.19,1.6357897749103956,0,38,0,False,False,True
551,43,7,0.0,2,1,0,178393.68,0.0,0,301,1,False,False,True
850,81,5,0.0,2,1,1,44827.47,0.0,2,405,1,False,False,True
678,48,2,0.0,2,1,1,32301.88,0.0,2,96,1,False,False,False
645,36,4,59893.85,2,1,0,43999.64,1.3612040643045191,0,144,0,False,True,True
733,35,8,102918.38,1,1,1,45959.86,2.239261406335739,1,280,0,False,True,True
676,31,3,78990.15,1,1,1,124777.14,0.6330447785164933,1,93,0,False,False,True
727,45,6,114422.85,2,1,1,104678.78,1.0930749949990342,2,270,0,True,False,True
720,33,6,97188.62,1,0,0,91881.29,1.057751390393078,0,198,0,False,True,True
644,49,10,0.0,2,1,1,145089.64,0.0,2,490,1,False,True,True
668,32,1,134446.04,1,0,1,111241.37,1.208586620367761,1,32,0,False,True,True
685,25,10,128509.63,1,1,0,121562.33,1.0571414093378324,0,250,0,False,True,False
627,37,7,147361.57,1,1,1,133031.96,1.1077072178203058,1,259,0,True,False,False
718,45,3,105266.32,2,1,1,193724.51,0.5433787217801105,2,135,0,False,True,True
557,32,6,184686.41,2,1,0,14956.44,12.347461196568396,0,192,0,False,False,False
701,23,5,186101.18,2,1,1,76611.33,2.429128313941111,2,115,0,True,False,True
803,42,5,0.0,1,1,0,196466.83,0.0,0,210,1,False,False,True
726,48,6,99906.19,1,1,0,64323.24,1.5531654940656898,0,288,0,False,True,False
510,63,8,0.0,2,1,1,115291.86,0.0,2,504,1,False,False,True
625,41,6,97663.16,2,1,0,57128.78,1.709496518278208,0,246,0,False,False,True
706,32,5,88348.43,2,1,1,104181.78,0.8480137504489705,2,160,0,True,False,True
850,36,3,0.0,2,1,0,195033.07,0.0,0,108,1,False,False,True
821,37,5,106453.53,2,0,1,127413.0,0.8354931954102375,2,185,0,True,False,False
635,36,9,81231.85,2,1,0,196731.08,0.4129059683606253,0,324,0,True,False,False
815,28,6,0.0,2,0,1,185547.71,0.0,2,168,1,False,True,True
841,52,3,112383.03,1,1,0,85516.37,1.3141544226629047,0,156,0,True,False,False
527,32,7,0.0,2,1,1,44099.75,0.0,2,224,1,False,False,False
719,69,3,0.0,2,1,1,58320.06,0.0,2,207,1,False,False,True
731,70,3,0.0,2,1,1,141180.66,0.0,2,210,1,False,True,True
688,46,3,0.0,2,0,1,104902.68,0.0,2,138,1,False,True,False
652,38,6,0.0,2,1,1,145700.22,0.0,2,228,1,False,False,True
686,41,7,152105.57,2,0,1,132374.41,1.1490470171159433,2,287,0,False,False,False
669,29,9,0.0,1,1,1,93901.61,0.0,1,261,1,False,True,True
507,34,4,0.0,2,1,1,60688.38,0.0,2,136,1,False,True,False
687,24,3,110495.27,1,1,0,158615.41,0.6966194103119595,0,72,0,False,False,False
784,40,8,0.0,2,1,0,108891.3,0.0,0,320,1,False,True,False
658,50,2,0.0,2,1,0,52137.73,0.0,0,100,1,False,True,True
772,36,3,112029.83,1,1,1,186948.35,0.5992523108531803,1,108,0,False,True,True
600,49,6,0.0,1,0,1,148087.88,0.0,1,294,1,False,False,False
729,67,2,94203.8,1,0,1,102391.06,0.920030322663691,1,134,0,False,False,True
834,36,8,142882.49,1,1,0,89983.02,1.5878651565022321,0,288,0,False,False,True
677,27,2,0.0,2,0,1,114685.92,0.0,2,54,1,False,False,False
697,62,7,0.0,1,1,0,129188.18,0.0,0,434,1,False,True,True
766,62,7,142724.48,1,0,1,5893.23,24.21427056629959,1,434,0,True,False,False
507,31,0,106942.08,1,0,1,44001.11,2.430385270160908,1,0,0,False,False,False
710,32,3,0.0,1,1,0,94790.34,0.0,0,96,1,False,False,False
679,39,0,86843.61,1,0,1,159830.58,0.543344500504844,1,0,0,False,False,True
514,32,8,0.0,2,1,0,95857.18,0.0,0,256,1,False,False,True
720,45,1,102882.4,2,1,1,35633.15,2.887185466750294,2,45,0,False,False,False
444,45,6,0.0,1,1,0,130009.85,0.0,0,270,1,False,False,True
796,40,1,99745.95,1,1,0,177524.19,0.5618692761292073,0,40,0,True,False,False
611,37,1,117524.72,2,0,1,161064.29,0.7296713028610944,2,37,0,True,False,True
548,33,0,101084.36,1,1,0,42749.85,2.3644994193097917,0,0,0,True,False,False
461,40,7,0.0,2,1,0,176547.8,0.0,0,280,1,False,False,False
775,33,1,118897.1,2,1,1,26362.4,4.509930433859062,2,33,0,True,False,False
629,37,6,129101.3,1,1,1,23971.33,5.385429785089726,1,222,0,False,False,False
542,67,10,129431.36,1,0,1,21343.74,6.063852733741427,1,670,0,False,False,True
529,31,6,0.0,1,1,0,10625.91,0.0,0,186,1,False,True,True
520,45,7,107023.03,1,1,0,32903.93,3.2524922557197358,0,315,0,False,True,True
664,43,9,189026.53,2,1,1,56099.86,3.3694052105440093,2,387,0,False,False,True
608,30,8,85859.76,1,0,0,142730.27,0.6015483502669037,0,240,0,False,False,False
580,39,3,119688.81,1,1,0,137041.26,0.8733715424716434,0,117,0,True,False,True
796,45,2,109730.22,1,1,1,123882.73,0.8857516640805052,1,90,0,False,False,False
656,45,5,127864.4,1,1,0,87107.57,1.4678739416799058,0,225,0,False,False,True
850,33,8,73059.38,1,1,1,186281.0,0.39219774320653633,1,264,0,False,False,True
671,38,6,132129.72,1,0,1,76068.95,1.7369502674840722,1,228,0,False,False,False
682,43,5,125851.93,1,1,1,193318.33,0.6510054116161069,1,215,0,False,False,False
850,31,4,164672.66,1,0,1,61936.1,2.658707947256168,1,124,0,True,False,False
715,28,7,160376.61,1,0,0,196853.11,0.8146977982832058,0,196,0,False,False,True
717,28,4,128206.79,1,1,1,54272.12,2.36225206879575,1,112,0,False,False,True
664,33,7,97286.16,2,1,0,143433.33,0.6782627283161571,0,231,0,True,False,True
730,42,4,0.0,2,0,1,85982.47,0.0,2,168,1,False,True,True
664,38,4,74306.19,2,1,0,154395.56,0.48126842981475754,0,152,0,False,False,False
725,33,7,115182.84,2,1,1,177279.41,0.6497211959290933,2,231,0,True,False,False
383,48,8,95808.19,1,0,0,137702.01,0.695759591602246,0,384,0,False,True,False
641,32,7,0.0,2,1,1,24267.28,0.0,2,224,1,False,True,True
635,29,1,0.0,1,0,1,24865.54,0.0,1,29,1,False,False,True
544,22,4,0.0,2,1,0,70007.67,0.0,0,88,1,False,True,True
663,35,9,0.0,2,1,1,195580.28,0.0,2,315,1,False,False,True
706,37,7,0.0,2,1,1,110899.3,0.0,2,259,1,False,True,False
652,51,3,0.0,1,1,0,173989.47,0.0,0,153,1,False,False,False
690,48,2,0.0,2,1,1,3149.1,0.0,2,96,1,False,True,False
752,45,3,105426.5,2,0,1,89773.45,1.1743486036394541,2,135,0,True,False,False
647,26,8,109958.15,1,1,1,136592.24,0.8050043325716558,1,208,0,False,True,False
731,40,7,118991.79,1,1,1,156048.64,0.7625252451719849,1,280,0,False,False,False
648,44,2,0.0,2,1,1,58652.23,0.0,2,88,1,False,False,False
771,38,5,137657.71,2,1,0,72985.61,1.886068006172639,0,190,0,True,False,False
661,37,5,136425.18,1,1,0,81102.81,1.6821056865269337,0,185,0,False,False,False
540,67,1,88382.01,1,0,1,59457.0,1.4864611995021695,1,67,0,False,True,True
726,37,2,132057.92,2,1,0,34743.98,3.800776975551576,0,74,0,False,False,True
634,36,1,0.0,1,1,1,143960.72,0.0,1,36,1,False,True,False
747,41,5,0.0,2,1,1,22750.17,0.0,2,205,1,False,False,True
731,43,9,79120.27,1,0,0,548.52,143.98069224050082,0,387,0,True,False,False
562,33,6,0.0,2,1,0,111590.35,0.0,0,198,1,False,False,True
749,66,6,182532.23,2,1,1,195429.92,0.9339987244597733,2,396,0,True,False,True
722,29,1,107233.85,2,1,0,24924.92,4.302101988612658,0,29,0,True,False,True
605,33,5,150092.8,1,0,0,71862.79,2.0885733969778104,0,165,0,False,True,True
659,38,3,0.0,2,1,0,158553.1,0.0,0,114,1,False,False,False
667,28,6,165798.1,1,1,0,147090.9,1.1271735561237568,0,168,0,False,False,True
665,52,3,0.0,1,1,0,116137.01,0.0,0,156,1,False,False,True
669,38,9,121858.98,1,1,0,130755.34,0.931954657036133,0,342,0,False,False,False
794,33,0,0.0,2,0,0,178122.71,0.0,0,0,1,False,False,True
556,36,7,154872.08,2,1,1,32044.64,4.832859633947082,2,252,0,False,False,True
586,29,3,0.0,2,1,1,142238.54,0.0,2,87,1,False,False,True
773,25,1,124532.78,2,0,1,11723.57,10.621522153904152,2,25,0,False,False,True
670,27,5,79336.61,1,1,1,26170.08,3.0314610631276966,1,135,0,False,False,False
741,36,3,0.0,2,1,1,89804.83,0.0,2,108,1,False,False,False
493,31,3,0.0,1,1,1,176570.28,0.0,1,93,1,False,False,False
687,36,4,97157.96,1,0,1,63185.05,1.5376488956027479,1,144,0,False,False,False
850,81,1,0.0,2,1,1,59568.24,0.0,2,81,1,False,False,False
681,18,1,98894.39,1,1,1,9596.4,10.304289703461354,1,18,0,False,False,False
754,38,2,0.0,2,0,0,3524.69,0.0,0,76,1,False,False,False
654,29,2,91955.61,1,1,0,37065.66,2.4808172627369176,0,58,0,False,False,True
565,32,4,90322.99,2,0,1,118740.37,0.7606699333181014,2,128,0,True,False,False
550,40,7,114354.95,1,1,0,54018.93,2.1169029652574523,0,280,0,False,False,False
528,32,4,85615.66,2,1,0,156192.43,0.5481386765115537,0,128,0,False,False,False
683,42,4,148283.94,1,1,1,44692.63,3.3177868971484306,1,168,0,False,False,False
522,41,5,144147.68,1,1,1,14789.9,9.74570039686564,1,205,0,False,False,True
818,31,1,186796.37,1,0,0,178252.63,1.0479246341294703,0,31,0,False,False,False
490,29,4,0.0,2,1,0,32089.57,0.0,0,116,1,False,False,True
561,37,1,100443.36,2,0,1,101693.73,0.9876948392507655,2,37,0,False,False,True
658,32,8,0.0,1,1,1,80410.68,0.0,1,256,1,False,False,True
805,33,3,105663.56,2,0,1,33330.89,3.170044062907924,2,99,0,True,False,False
777,42,5,147531.82,1,1,1,38819.45,3.8003634682235785,1,210,0,False,False,False
648,35,7,0.0,2,0,0,122899.01,0.0,0,245,1,False,True,True
583,40,3,54428.37,1,1,0,109638.78,0.49642903333078564,0,120,0,False,True,False
705,48,9,114169.16,1,0,0,173273.2,0.6588930146553843,0,432,0,True,False,True
550,57,5,0.0,1,1,1,133501.94,0.0,1,285,1,False,False,True
666,33,2,147229.65,1,1,1,56410.17,2.6099378899604457,1,66,0,False,False,False
608,37,5,146093.39,2,0,0,160593.41,0.9097040799863458,0,185,0,False,False,True
654,40,5,105683.63,1,1,0,173617.09,0.6087132395017133,0,200,0,False,True,True
726,27,7,123826.07,1,0,1,78970.58,1.5679826844036804,1,189,0,False,True,False
703,28,9,0.0,2,0,1,2151.17,0.0,2,252,1,False,False,True
738,35,3,0.0,1,1,1,15650.73,0.0,1,105,1,False,True,True
805,39,2,0.0,1,0,0,166650.32,0.0,0,78,1,False,False,True
624,27,9,94667.29,2,0,1,4470.52,21.171165509714815,2,243,0,True,False,True
541,39,9,100116.67,1,1,1,199808.1,0.5010616133099043,1,351,0,True,False,False
434,33,3,0.0,1,1,1,2739.71,0.0,1,99,1,False,True,True
625,55,8,118772.71,4,0,0,135853.62,0.8742633117666518,0,440,0,True,False,False
700,44,2,58781.76,1,1,0,16874.92,3.483173658087974,0,88,0,False,False,False
762,34,8,98592.88,1,0,1,191790.29,0.5140633862987208,1,272,0,True,False,False
682,33,8,74963.5,1,1,1,32770.56,2.2874559526613933,1,264,0,False,False,False
